date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:26:28	446/446	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Wed,%2019%20Oct%202022%2022:26:28%20GMT	https://images.squarespace-cdn.com/content/5a5481e818b27dc35ee7fe27/1539286542978-JQAORVP7WF90UCVG45E1/Remember+My+Name+2018.jpg?content-type=image%2Fjpeg	/home/george/websites/shdh/images.squarespace-cdn.com/content/5a5481e818b27dc35ee7fe27/1539286542978-JQAORVP7WF90UCVG45E1/Remember+My+Name+2018ee8a.jpg	(from https://www.transitionsfvs.org/events/2018/10/29/remember-my-name-2018)
23:26:28	346/346	URF---	200	added ('OK%20(cached)')	application/octet-stream		https://www.transitionsfvs.org/events/2018/2/12/womens-support-group-at2k6?format=ical	/home/george/websites/shdh/www.transitionsfvs.org/events/2018/2/12/womens-support-group-at2k6d859	(from https://www.transitionsfvs.org/events)
23:26:28	346/346	URF---	200	added ('OK%20(cached)')	application/octet-stream		https://www.transitionsfvs.org/events/2018/2/12/womens-support-group?format=ical	/home/george/websites/shdh/www.transitionsfvs.org/events/2018/2/12/womens-support-groupd859	(from https://www.transitionsfvs.org/events)
23:26:28	447/447	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Wed,%2019%20Oct%202022%2022:26:28%20GMT	https://images.squarespace-cdn.com/content/5a5481e818b27dc35ee7fe27/1538769555464-KVMRXGQLC95SAG54DGKE/Adopt-a-Family.jpg?content-type=image%2Fjpeg	/home/george/websites/shdh/images.squarespace-cdn.com/content/5a5481e818b27dc35ee7fe27/1538769555464-KVMRXGQLC95SAG54DGKE/Adopt-a-Familyee8a.jpg	(from https://www.transitionsfvs.org/events/adoptafamily)
23:26:29	447/447	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Wed,%2019%20Oct%202022%2022:26:29%20GMT	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1522437762217-CLOOR02CDZ3TKO5OICIQ/14183641_1488832829.1848.jpg	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1522437762217-CLOOR02CDZ3TKO5OICIQ/14183641_1488832829.1848.jpg	(from https://www.transitionsfvs.org/events/2018/2/12/womens-support-group-95npj)
23:26:29	447/447	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Wed,%2019%20Oct%202022%2022:26:29%20GMT	https://images.squarespace-cdn.com/content/5a5481e818b27dc35ee7fe27/1532717929865-98VVHQYAWWA88QQIDCJO/5K+RunWalk+2018.jpg?content-type=image%2Fjpeg	/home/george/websites/shdh/images.squarespace-cdn.com/content/5a5481e818b27dc35ee7fe27/1532717929865-98VVHQYAWWA88QQIDCJO/5K+RunWalk+2018ee8a.jpg	(from https://www.transitionsfvs.org/events/2018/7/27/5k-runwalk)
23:26:29	3374/3374	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	http://assets.squarespace.com/universal/images-v6/damask/getty-32-light.png	/home/george/websites/shdh/assets.squarespace.com/universal/images-v6/damask/getty-32-light.png	(from https://static1.squarespace.com/static/sitecss/5a5481e818b27dc35ee7fe27/126/55f0aac0e4b0f0a5b7e0b22e/5a5e9e1b53450ae875ec5799/349/site.css)
23:26:30	446/446	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Wed,%2019%20Oct%202022%2022:26:30%20GMT	https://images.squarespace-cdn.com/content/5a5481e818b27dc35ee7fe27/1520359628628-9QLYXV3TM5MT4E4PLQIX/Unmasking+Mini+Flyer.jpg?content-type=image%2Fpng	/home/george/websites/shdh/images.squarespace-cdn.com/content/5a5481e818b27dc35ee7fe27/1520359628628-9QLYXV3TM5MT4E4PLQIX/Unmasking+Mini+Flyer5d45.png	(from https://www.transitionsfvs.org/events/2018/4/21/casino-night-a-masquerade-ball)
23:26:30	3420/3420	URF---	200	added ('OK%20(cached)')	image/png		http://assets.squarespace.com/universal/images-v6/damask/edit-info-light@2x.png	/home/george/websites/shdh/assets.squarespace.com/universal/images-v6/damask/edit-info-light@2x.png	(from https://static1.squarespace.com/static/sitecss/5a5481e818b27dc35ee7fe27/126/55f0aac0e4b0f0a5b7e0b22e/5a5e9e1b53450ae875ec5799/349/site.css)
23:26:30	1042/1042	URF---	200	added ('OK%20(cached)')	image/png		http://assets.squarespace.com/universal/images-v6/damask/trash-9-light.png	/home/george/websites/shdh/assets.squarespace.com/universal/images-v6/damask/trash-9-light.png	(from https://static1.squarespace.com/static/sitecss/5a5481e818b27dc35ee7fe27/126/55f0aac0e4b0f0a5b7e0b22e/5a5e9e1b53450ae875ec5799/349/site.css)
23:26:30	3010/3010	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:06%20GMT	http://assets.squarespace.com/universal/images-v6/damask/shopping-cart-16-light.png	/home/george/websites/shdh/assets.squarespace.com/universal/images-v6/damask/shopping-cart-16-light.png	(from https://static1.squarespace.com/static/sitecss/5a5481e818b27dc35ee7fe27/126/55f0aac0e4b0f0a5b7e0b22e/5a5e9e1b53450ae875ec5799/349/site.css)
23:26:31	3216/3216	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:00%20GMT	http://assets.squarespace.com/universal/images-v6/damask/shopping-cart-32-light.png	/home/george/websites/shdh/assets.squarespace.com/universal/images-v6/damask/shopping-cart-32-light.png	(from https://static1.squarespace.com/static/sitecss/5a5481e818b27dc35ee7fe27/126/55f0aac0e4b0f0a5b7e0b22e/5a5e9e1b53450ae875ec5799/349/site.css)
23:26:32	561/561	---M--	200	added ('OK')	image/png	etag:%226c71aa26eaf5c7a5a14d8239e2b3e6e1%22	https://static1.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	/home/george/websites/shdh/static1.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	(from https://static1.squarespace.com/static/sitecss/5a5481e818b27dc35ee7fe27/126/55f0aac0e4b0f0a5b7e0b22e/5a5e9e1b53450ae875ec5799/349/site.css)
23:26:33	561/561	URF---	200	added ('OK%20(cached)')	image/png		https://static1.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	/home/george/websites/shdh/static1.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	(from https://static1.squarespace.com/static/sitecss/5a5481e818b27dc35ee7fe27/126/55f0aac0e4b0f0a5b7e0b22e/5a5e9e1b53450ae875ec5799/349/site.css)
23:26:34	1672/1672	---M--	200	added ('OK')	image/png	etag:%22dea2b235f4b37c5774a8cb47f3424529%22	https://static1.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	/home/george/websites/shdh/static1.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	(from https://static1.squarespace.com/static/sitecss/5a5481e818b27dc35ee7fe27/126/55f0aac0e4b0f0a5b7e0b22e/5a5e9e1b53450ae875ec5799/349/site.css)
23:26:35	23403/23403	---M-Z	200	added ('OK')	image/svg+xml	etag:%22d5f2dcb17d61c334864ce80b5fc9c903%22	https://assets.squarespace.com/universal/fonts/squarespace-ui-font.svg	/home/george/websites/shdh/assets.squarespace.com/universal/fonts/squarespace-ui-font.svg	(from https://static1.squarespace.com/static/sitecss/5a5481e818b27dc35ee7fe27/126/55f0aac0e4b0f0a5b7e0b22e/5a5e9e1b53450ae875ec5799/349/site.css)
23:26:36	1495/1495	---M-Z	200	added ('OK')	image/svg+xml	etag:%2221f87a69b82b3ccfc0b96434f24f9e7e%22	https://static1.squarespace.com/universal/images-v6/icons/opentable-icons.svg	/home/george/websites/shdh/static1.squarespace.com/universal/images-v6/icons/opentable-icons.svg	(from https://static1.squarespace.com/static/sitecss/5a5481e818b27dc35ee7fe27/126/55f0aac0e4b0f0a5b7e0b22e/5a5e9e1b53450ae875ec5799/349/site.css)
23:26:37	2320/2320	---M--	200	added ('OK')	image/png	etag:%22a1463ff63d2b0a139f48be2db0641717%22	https://static1.squarespace.com/universal/images-v6/icons/opentable-icons.png	/home/george/websites/shdh/static1.squarespace.com/universal/images-v6/icons/opentable-icons.png	(from https://static1.squarespace.com/static/sitecss/5a5481e818b27dc35ee7fe27/126/55f0aac0e4b0f0a5b7e0b22e/5a5e9e1b53450ae875ec5799/349/site.css)
23:26:37	361/361	---M--	200	added ('OK')	image/png	etag:%22e6aa6f7aada61660fea95ee320a8064a%22	https://static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	/home/george/websites/shdh/static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	(from https://static1.squarespace.com/static/sitecss/5a5481e818b27dc35ee7fe27/126/55f0aac0e4b0f0a5b7e0b22e/5a5e9e1b53450ae875ec5799/349/site.css)
23:26:38	3034/3034	---M--	200	added ('OK')	image/png	etag:%22a719c027f9edaea23e767d669b3e098f%22	https://static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	/home/george/websites/shdh/static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	(from https://static1.squarespace.com/static/sitecss/5a5481e818b27dc35ee7fe27/126/55f0aac0e4b0f0a5b7e0b22e/5a5e9e1b53450ae875ec5799/349/site.css)
23:26:39	365/365	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:00%20GMT	http://assets.squarespace.com/universal/images-v6/icons/icon-video-24-light-solid.png	/home/george/websites/shdh/assets.squarespace.com/universal/images-v6/icons/icon-video-24-light-solid.png	(from https://static1.squarespace.com/static/sitecss/5a5481e818b27dc35ee7fe27/126/55f0aac0e4b0f0a5b7e0b22e/5a5e9e1b53450ae875ec5799/349/site.css)
23:26:40	2320/2320	URF---	200	added ('OK%20(cached)')	image/png		https://static1.squarespace.com/universal/images-v6/icons/opentable-icons.png	/home/george/websites/shdh/static1.squarespace.com/universal/images-v6/icons/opentable-icons.png	(from https://static1.squarespace.com/static/sitecss/5a5481e818b27dc35ee7fe27/126/55f0aac0e4b0f0a5b7e0b22e/5a5e9e1b53450ae875ec5799/349/site.css)
23:26:40	361/361	URF---	200	added ('OK%20(cached)')	image/png		https://static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	/home/george/websites/shdh/static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	(from https://static1.squarespace.com/static/sitecss/5a5481e818b27dc35ee7fe27/126/55f0aac0e4b0f0a5b7e0b22e/5a5e9e1b53450ae875ec5799/349/site.css)
23:26:41	1314/1314	---M--	200	added ('OK')	image/png	etag:%22a97813aa1c8a5764999edfb5a5295281%22	https://static1.squarespace.com/universal/images-v6/damask/image-inside-64-dark.png	/home/george/websites/shdh/static1.squarespace.com/universal/images-v6/damask/image-inside-64-dark.png	(from https://static1.squarespace.com/static/sitecss/5a5481e818b27dc35ee7fe27/126/55f0aac0e4b0f0a5b7e0b22e/5a5e9e1b53450ae875ec5799/349/site.css)
23:26:41	2831/2831	---M--	200	added ('OK')	image/png	etag:%225605efa1576bc2746410ce0ae77f5949%22	https://static1.squarespace.com/universal/images-v6/damask/image-inside-128-dark.png	/home/george/websites/shdh/static1.squarespace.com/universal/images-v6/damask/image-inside-128-dark.png	(from https://static1.squarespace.com/static/sitecss/5a5481e818b27dc35ee7fe27/126/55f0aac0e4b0f0a5b7e0b22e/5a5e9e1b53450ae875ec5799/349/site.css)
23:26:42	176/176	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:58%20GMT	http://assets.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	/home/george/websites/shdh/assets.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	(from https://static1.squarespace.com/static/sitecss/5a5481e818b27dc35ee7fe27/126/55f0aac0e4b0f0a5b7e0b22e/5a5e9e1b53450ae875ec5799/349/site.css)
23:26:43	3058/3058	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:59%20GMT	http://assets.squarespace.com/universal/images-v6/icons/icon-settings-16-light.png	/home/george/websites/shdh/assets.squarespace.com/universal/images-v6/icons/icon-settings-16-light.png	(from https://static1.squarespace.com/static/sitecss/5a5481e818b27dc35ee7fe27/126/55f0aac0e4b0f0a5b7e0b22e/5a5e9e1b53450ae875ec5799/349/site.css)
23:26:44	64791/64791	---M-Z	200	added ('OK')	image/svg+xml	etag:%2277798fed01e166395196311ad1e01a10%22	http://assets.squarespace.com/universal/fonts/social-20141119/social-icon-font.svg	/home/george/websites/shdh/assets.squarespace.com/universal/fonts/social-20141119/social-icon-font.svg	(from https://static1.squarespace.com/static/sitecss/5a5481e818b27dc35ee7fe27/126/55f0aac0e4b0f0a5b7e0b22e/5a5e9e1b53450ae875ec5799/349/site.css)
23:26:45	2831/2831	URF---	200	added ('OK%20(cached)')	image/png		https://static1.squarespace.com/universal/images-v6/damask/image-inside-128-dark.png	/home/george/websites/shdh/static1.squarespace.com/universal/images-v6/damask/image-inside-128-dark.png	(from https://static1.squarespace.com/static/sitecss/5a5481e818b27dc35ee7fe27/126/55f0aac0e4b0f0a5b7e0b22e/5a5e9e1b53450ae875ec5799/349/site.css)
23:26:47	53728/53728	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%220dc8122103a45baa8ee2fa0aa5443601%22	https://www.transitionsfvs.org/c	/home/george/websites/shdh/www.transitionsfvs.org/c.f5.delayed	(from https://connect.facebook.net/en_US/fbevents.js)
23:26:49	53728/53728	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%220dc8122103a45baa8ee2fa0aa5443601%22	https://www.transitionsfvs.org/b	/home/george/websites/shdh/www.transitionsfvs.org/b.f6.delayed	(from https://connect.facebook.net/en_US/fbevents.js)
23:26:51	53728/53728	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%220dc8122103a45baa8ee2fa0aa5443601%22	https://www.transitionsfvs.org/POST	/home/george/websites/shdh/www.transitionsfvs.org/POST.f7.delayed	(from https://connect.facebook.net/en_US/fbevents.js)
23:26:51	0/-1	---M--	404	error ('')			https://www.transitionsfvs.org/volunteer	/home/george/websites/shdh/www.transitionsfvs.org/volunteer.html	(from https://www.transitionsfvs.org/)
23:26:53	59804/-1	---M--	200	added ('OK')	text/html	etag:W/%22756fff240893137fc0cd94165bc17c33--gzip%22	https://www.transitionsfvs.org/events/2022/10/22/fast-amp-funky-5k-runwalk	/home/george/websites/shdh/www.transitionsfvs.org/events/2022/10/22/fast-amp-funky-5k-runwalk.html	(from https://www.transitionsfvs.org/events)
23:26:53	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/about	/home/george/websites/shdh/www.transitionsfvs.org/about.f8.delayed	(from https://www.transitionsfvs.org/events/2022/10/22/fast-amp-funky-5k-runwalk)
23:26:53	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/how-you-can-help	/home/george/websites/shdh/www.transitionsfvs.org/how-you-can-help.f9.delayed	(from https://www.transitionsfvs.org/events/2022/10/22/fast-amp-funky-5k-runwalk)
23:26:53	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/news-events	/home/george/websites/shdh/www.transitionsfvs.org/news-events.fa.delayed	(from https://www.transitionsfvs.org/events/2022/10/22/fast-amp-funky-5k-runwalk)
23:26:55	61741/-1	---M--	200	added ('OK')	text/html	etag:W/%22fe8b51211d1850a84753da27dc65a9cd--gzip%22	https://www.transitionsfvs.org/events/2018/10/29/remember-my-name-2018	/home/george/websites/shdh/www.transitionsfvs.org/events/2018/10/29/remember-my-name-2018.html	(from https://www.transitionsfvs.org/events)
23:26:55	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/about	/home/george/websites/shdh/www.transitionsfvs.org/about.fb.delayed	(from https://www.transitionsfvs.org/events/2018/10/29/remember-my-name-2018)
23:26:55	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/how-you-can-help	/home/george/websites/shdh/www.transitionsfvs.org/how-you-can-help.fc.delayed	(from https://www.transitionsfvs.org/events/2018/10/29/remember-my-name-2018)
23:26:55	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/news-events	/home/george/websites/shdh/www.transitionsfvs.org/news-events.fd.delayed	(from https://www.transitionsfvs.org/events/2018/10/29/remember-my-name-2018)
23:26:58	60526/-1	---M--	200	added ('OK')	text/html	etag:W/%225d21ce87315248040285004b94a7b590%22	https://www.transitionsfvs.org/events/adoptafamily	/home/george/websites/shdh/www.transitionsfvs.org/events/adoptafamily.html	(from https://www.transitionsfvs.org/events)
23:26:58	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/about	/home/george/websites/shdh/www.transitionsfvs.org/about.fe.delayed	(from https://www.transitionsfvs.org/events/adoptafamily)
23:26:58	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/how-you-can-help	/home/george/websites/shdh/www.transitionsfvs.org/how-you-can-help.ff.delayed	(from https://www.transitionsfvs.org/events/adoptafamily)
23:26:58	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/news-events	/home/george/websites/shdh/www.transitionsfvs.org/news-events.100.delayed	(from https://www.transitionsfvs.org/events/adoptafamily)
23:27:00	60597/-1	---M--	200	added ('OK')	text/html	etag:W/%22531fcfd1703c9c943208803a15ddf919%22	https://www.transitionsfvs.org/events/2018/7/27/5k-runwalk	/home/george/websites/shdh/www.transitionsfvs.org/events/2018/7/27/5k-runwalk.html	(from https://www.transitionsfvs.org/events)
23:27:00	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/about	/home/george/websites/shdh/www.transitionsfvs.org/about.101.delayed	(from https://www.transitionsfvs.org/events/2018/7/27/5k-runwalk)
23:27:00	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/how-you-can-help	/home/george/websites/shdh/www.transitionsfvs.org/how-you-can-help.102.delayed	(from https://www.transitionsfvs.org/events/2018/7/27/5k-runwalk)
23:27:00	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/news-events	/home/george/websites/shdh/www.transitionsfvs.org/news-events.103.delayed	(from https://www.transitionsfvs.org/events/2018/7/27/5k-runwalk)
23:27:02	65855/-1	---M--	200	added ('OK')	text/html	etag:W/%22582a4d8f714839387c63b8031e657bd8--gzip%22	https://www.transitionsfvs.org/events/2018/4/21/casino-night-a-masquerade-ball	/home/george/websites/shdh/www.transitionsfvs.org/events/2018/4/21/casino-night-a-masquerade-ball.html	(from https://www.transitionsfvs.org/events)
23:27:02	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/about	/home/george/websites/shdh/www.transitionsfvs.org/about.104.delayed	(from https://www.transitionsfvs.org/events/2018/4/21/casino-night-a-masquerade-ball)
23:27:02	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/how-you-can-help	/home/george/websites/shdh/www.transitionsfvs.org/how-you-can-help.105.delayed	(from https://www.transitionsfvs.org/events/2018/4/21/casino-night-a-masquerade-ball)
23:27:02	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/news-events	/home/george/websites/shdh/www.transitionsfvs.org/news-events.106.delayed	(from https://www.transitionsfvs.org/events/2018/4/21/casino-night-a-masquerade-ball)
23:27:04	62677/-1	---M--	200	added ('OK')	text/html	etag:W/%225f0fbae9d3a36009d6594d3a9123f318%22	https://www.transitionsfvs.org/events/2018/2/21/donation-day	/home/george/websites/shdh/www.transitionsfvs.org/events/2018/2/21/donation-day.html	(from https://www.transitionsfvs.org/events)
23:27:04	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/about	/home/george/websites/shdh/www.transitionsfvs.org/about.107.delayed	(from https://www.transitionsfvs.org/events/2018/2/21/donation-day)
23:27:04	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/how-you-can-help	/home/george/websites/shdh/www.transitionsfvs.org/how-you-can-help.108.delayed	(from https://www.transitionsfvs.org/events/2018/2/21/donation-day)
23:27:04	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/news-events	/home/george/websites/shdh/www.transitionsfvs.org/news-events.109.delayed	(from https://www.transitionsfvs.org/events/2018/2/21/donation-day)
23:27:06	63009/-1	---M--	200	added ('OK')	text/html	etag:W/%224e19e4d9c5b32f04edafd7f5400339c1--gzip%22	https://www.transitionsfvs.org/events/2018/2/12/womens-support-group-9sw96	/home/george/websites/shdh/www.transitionsfvs.org/events/2018/2/12/womens-support-group-9sw96.html	(from https://www.transitionsfvs.org/events)
23:27:08	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Wed,%2019%20Oct%202022%2022:27:07%20GMT	http://static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/5a67a7bee4966bfd48ce56be/5abe8f0d575d1fe65e698d23/1522437912454/14183641_1488832829.1848-1.jpg?format=1500w	/home/george/websites/shdh/static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/5a67a7bee4966bfd48ce56be/5abe8f0d575d1fe65e698d23/1522437912454/14183641_1488832829.1848-1.10a26f7.delayed	(from https://www.transitionsfvs.org/events/2018/2/12/womens-support-group-9sw96)
23:27:08	0/-1	---M--	301	error ('')			http://static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/5a67a7bee4966bfd48ce56be/5abe8f0d575d1fe65e698d23/1522437912454/14183641_1488832829.1848-1.jpg?format=1500w	/home/george/websites/shdh/static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/5a67a7bee4966bfd48ce56be/5abe8f0d575d1fe65e698d23/1522437912454/14183641_1488832829.1848-1.10b26f7.delayed	(from https://www.transitionsfvs.org/events/2018/2/12/womens-support-group-9sw96)
23:27:08	0/-1	---M--	301	error ('')			http://static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/5a67a7bee4966bfd48ce56be/5abe8f0d575d1fe65e698d23/1522437912454/14183641_1488832829.1848-1.jpg?format=1500w	/home/george/websites/shdh/static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/5a67a7bee4966bfd48ce56be/5abe8f0d575d1fe65e698d23/1522437912454/14183641_1488832829.1848-1.10c26f7.delayed	(from https://www.transitionsfvs.org/events/2018/2/12/womens-support-group-9sw96)
23:27:08	0/-1	---M--	301	error ('')			http://static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/5a67a7bee4966bfd48ce56be/5abe8f0d575d1fe65e698d23/1522437912454/14183641_1488832829.1848-1.jpg?format=1500w	/home/george/websites/shdh/static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/5a67a7bee4966bfd48ce56be/5abe8f0d575d1fe65e698d23/1522437912454/14183641_1488832829.1848-1.10d26f7.delayed	(from https://www.transitionsfvs.org/events/2018/2/12/womens-support-group-9sw96)
23:27:08	0/-1	---M--	301	error ('')			http://static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/5a67a7bee4966bfd48ce56be/5abe8f0d575d1fe65e698d23/1522437912454/14183641_1488832829.1848-1.jpg?format=1500w	/home/george/websites/shdh/static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/5a67a7bee4966bfd48ce56be/5abe8f0d575d1fe65e698d23/1522437912454/14183641_1488832829.1848-1.10e26f7.delayed	(from https://www.transitionsfvs.org/events/2018/2/12/womens-support-group-9sw96)
23:27:08	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/about	/home/george/websites/shdh/www.transitionsfvs.org/about.10f.delayed	(from https://www.transitionsfvs.org/events/2018/2/12/womens-support-group-9sw96)
23:27:08	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/how-you-can-help	/home/george/websites/shdh/www.transitionsfvs.org/how-you-can-help.110.delayed	(from https://www.transitionsfvs.org/events/2018/2/12/womens-support-group-9sw96)
23:27:08	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/news-events	/home/george/websites/shdh/www.transitionsfvs.org/news-events.111.delayed	(from https://www.transitionsfvs.org/events/2018/2/12/womens-support-group-9sw96)
23:27:10	63025/-1	---M--	200	added ('OK')	text/html	etag:W/%22dccc4941b88c4a70df11f9c31ca63155%22	https://www.transitionsfvs.org/events/2018/2/12/womens-support-group-at2k6	/home/george/websites/shdh/www.transitionsfvs.org/events/2018/2/12/womens-support-group-at2k6.html	(from https://www.transitionsfvs.org/events)
23:27:12	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Wed,%2019%20Oct%202022%2022:27:10%20GMT	http://static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/5a67a7bee4966bfd48ce56be/5abe8ef9f950b734a159bb2e/1522437895827/14183641_1488832829.1848-1.jpg?format=1500w	/home/george/websites/shdh/static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/5a67a7bee4966bfd48ce56be/5abe8ef9f950b734a159bb2e/1522437895827/14183641_1488832829.1848-126f7.jpg	(from https://www.transitionsfvs.org/events/2018/2/12/womens-support-group-at2k6)
23:27:12	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Wed,%2019%20Oct%202022%2022:27:12%20GMT	http://static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/5a67a7bee4966bfd48ce56be/5abe8ef9f950b734a159bb2e/1522437895827/14183641_1488832829.1848-1.jpg?format=1500w	/home/george/websites/shdh/static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/5a67a7bee4966bfd48ce56be/5abe8ef9f950b734a159bb2e/1522437895827/14183641_1488832829.1848-126f7.jpg	(from https://www.transitionsfvs.org/events/2018/2/12/womens-support-group-at2k6)
23:27:13	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Wed,%2019%20Oct%202022%2022:27:13%20GMT	http://static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/5a67a7bee4966bfd48ce56be/5abe8ef9f950b734a159bb2e/1522437895827/14183641_1488832829.1848-1.jpg?format=1500w	/home/george/websites/shdh/static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/5a67a7bee4966bfd48ce56be/5abe8ef9f950b734a159bb2e/1522437895827/14183641_1488832829.1848-126f7.jpg	(from https://www.transitionsfvs.org/events/2018/2/12/womens-support-group-at2k6)
23:27:14	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Wed,%2019%20Oct%202022%2022:27:14%20GMT	http://static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/5a67a7bee4966bfd48ce56be/5abe8ef9f950b734a159bb2e/1522437895827/14183641_1488832829.1848-1.jpg?format=1500w	/home/george/websites/shdh/static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/5a67a7bee4966bfd48ce56be/5abe8ef9f950b734a159bb2e/1522437895827/14183641_1488832829.1848-126f7.jpg	(from https://www.transitionsfvs.org/events/2018/2/12/womens-support-group-at2k6)
23:27:15	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Wed,%2019%20Oct%202022%2022:27:15%20GMT	http://static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/5a67a7bee4966bfd48ce56be/5abe8ef9f950b734a159bb2e/1522437895827/14183641_1488832829.1848-1.jpg?format=1500w	/home/george/websites/shdh/static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/5a67a7bee4966bfd48ce56be/5abe8ef9f950b734a159bb2e/1522437895827/14183641_1488832829.1848-126f7.jpg	(from https://www.transitionsfvs.org/events/2018/2/12/womens-support-group-at2k6)
23:27:16	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/about	/home/george/websites/shdh/www.transitionsfvs.org/about.117.delayed	(from https://www.transitionsfvs.org/events/2018/2/12/womens-support-group-at2k6)
23:27:16	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/how-you-can-help	/home/george/websites/shdh/www.transitionsfvs.org/how-you-can-help.118.delayed	(from https://www.transitionsfvs.org/events/2018/2/12/womens-support-group-at2k6)
23:27:16	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/news-events	/home/george/websites/shdh/www.transitionsfvs.org/news-events.119.delayed	(from https://www.transitionsfvs.org/events/2018/2/12/womens-support-group-at2k6)
